Initialization Time: 10.2061
Query, response, time
9253:42328 87965 (5493.5002.1643.5493.13067.608)+ 1+, 0, 0.00020292
9254:41732 6924 (5493.8747.5493.6047.5493.15115.6212.8725)+ 1+, 0, 0.00040792
9255:96221 66679 (7721.10338.13536.5493.10753.5493.6745.4573)+ 1+, 0, 0.00017592
9256:25819 80212 (5493.447.17319.17042)+ 1+, 0, 7.92e-06
9257:86598 86544 (13913U8945U2637U6016U10753U14052U5493U4806)+ 1+, 1, 0.00151692
9258:51896 70074 (5559.6325)+ 1+, 0, 8.92e-06
9259:104777 76957 ((5493)+).((6016)+).((16200)+).((18822)+).((8833)+).((2444)+).((5495)+).((5493)+) 1+, 0, 0.0127559
9260:101040 53604 (15902U9979U5493U8721U13225U6168U14052U5781)+ 1+, 1, 0.00099292
9261:102746 4508 (13067U5002U6281U17270)+ 1+, 0, 7.92e-06
9262:56616 96264 (5493U3231U7721U5495U928U17338U13067U5002)+ 1+, 1, 0.00016792
9263:52381 94958 (5494.5493)+ 1+, 0, 0.00398892
9264:48336 107097 (6318.18994.6016.2449)+ 1+, 0, 0.00047392
9265:42847 92929 (5495U5493U6241U6016U13025U17248U7721U16561)+ 1+, 1, 0.00176992
9266:79649 90523 (15115U5493U5495U15902U608U1891)+ 1+, 1, 0.00144192
9267:23467 81993 ((15224)+).((15643)+).((5493)+).((5495)+) 1+, 0, 0.00018192
9268:1229 92277 (1643U10338U7721U5493)+ 1+, 1, 0.00103092
9269:24947 48407 (17248.15093)+ 1+, 0, 0.00058892
9270:16253 47612 ((5493)+).((17903)+) 1+, 1, 0.00039592
9271:94313 102764 ((12479)+).((16317)+).((5495)+).((5493)+).((5495)+).((5493)+).((3961)+).((5493)+) 1+, 0, 7.92e-06
9272:68077 30024 ((5495)+).((6281)+).((6911)+).((16561)+) 1+, 1, 0.00515192
9273:25107 92885 (5493U16716U6168U18360U9469U7403)+ 1+, 0, 7.92e-06
9274:9519 56075 ((8931)+).((17248)+).((6325)+).((5495)+) 1+, 0, 8.92e-06
9275:102903 37358 ((6318)+).((2644)+) 1+, 0, 0.00042492
9276:93503 14265 (17248U3898U6274U18822U8268U10753)+ 1+, 0, 0.00011092
9277:97874 63804 (5493.5494.5493.5495.13598.5495.15310.5493)+ 1+, 0, 0.00035692
9278:2539 51539 (2834.18360.16757.7721.8931.5493.6325.5493)+ 1+, 0, 7.92e-06
9279:98756 89623 (5493.5495.5493.17042.10007.5781.5351.17248)+ 1+, 0, 0.00082292
9280:12952 28527 (10272U214U5493U3231U15224U6325U4573U4846)+ 1+, 0, 7.92e-06
9281:2161 9519 ((5495)+).((923)+).((5493)+).((8268)+).((7382)+).((4223)+).((5495)+).((4573)+) 1+, 0, 6.392e-05
9282:67700 42198 ((5495)+).((5493)+).((798)+).((8931)+) 1+, 0, 7.92e-06
9283:104213 25539 (447U5493U10272U3961)+ 1+, 0, 7.92e-06
9284:5928 3418 (5493.5494)+ 1+, 0, 0.00025592
9285:51070 18480 (7384.16716)+ 1+, 0, 3.692e-05
9286:76207 95927 (5493.17212.6016.13622.13225.13598)+ 1+, 1, 0.0153889
9287:47711 37250 (5495.5473)+ 1+, 0, 5.292e-05
9288:52293 26408 (13067.2393.5493.5494.17225.5493)+ 1+, 0, 7.92e-06
9289:99896 4115 ((7721)+).((8262)+).((5493)+).((6016)+).((5493)+).((5494)+).((5495)+).((7468)+) 1+, 0, 8.92e-06
9290:25510 79156 (6212U5493U16166U17042)+ 1+, 0, 7.92e-06
9291:37690 103040 ((5495)+).((5493)+).((5495)+).((5493)+).((214)+).((798)+) 1+, 1, 0.00990292
9292:46154 61070 ((8262)+).((6281)+).((5493)+).((5495)+).((8268)+).((11958)+).((6274)+).((5493)+) 1+, 0, 0.0220179
9293:21518 101310 (2203.6231.8931.447.6267.5493)+ 1+, 0, 0.00014192
9294:65738 33800 ((5495)+).((2449)+).((6327)+).((5495)+).((7721)+).((6536)+).((5495)+).((2006)+) 1+, 0, 0.00014092
9295:26274 67697 (13067.6911.13342.6281.5493.13536.10042.13067)+ 1+, 1, 0.0214519
9296:31748 35241 ((14052)+).((5493)+).((5495)+).((7721)+).((17319)+).((5495)+) 1+, 0, 9.92e-06
9297:18509 5541 ((13067)+).((2203)+).((3731)+).((5495)+) 1+, 1, 0.00139092
9298:98273 22864 (5493.10338)+ 1+, 0, 0.00017992
9299:32003 43054 ((6318)+).((5493)+) 1+, 1, 0.00251792
9300:37632 45438 (10042.5493.5495.9333.5493.6318)+ 1+, 0, 0.00054392
9301:14169 84880 (6212U1643U5493U1891U12553U4331)+ 1+, 1, 0.00032592
9302:11324 48451 ((1643)+).((2203)+).((5495)+).((6745)+).((5493)+).((5495)+).((1899)+).((5493)+) 1+, 0, 8.92e-06
9303:30029 58842 (17042U14052U5493U15115U2203U8747)+ 1+, 1, 0.00126692
9304:54859 17668 ((5493)+).((2449)+).((608)+).((5495)+).((18360)+).((6016)+) 1+, 0, 7.092e-05
9305:60021 5162 ((6241)+).((5493)+).((5495)+).((5493)+).((2006)+).((3898)+) 1+, 0, 0.00068392
9306:29215 62380 ((5495)+).((425)+) 1+, 0, 5.092e-05
9307:12409 62947 (7721.5493)+ 1+, 0, 7.92e-06
9308:15017 92871 ((2887)+).((5493)+).((6016)+).((5493)+).((5495)+).((5493)+) 1+, 0, 0.00010592
9309:92203 100856 (5493U17042)+ 1+, 1, 0.00186692
9310:40353 56402 ((8268)+).((11955)+).((12479)+).((13342)+).((5493)+).((6318)+) 1+, 0, 0.00016992
9311:101060 79504 (5494.5493.5495.5493)+ 1+, 0, 7.92e-06
9312:76051 29602 (608U482U5495U5493U7721U17057U12553U6318)+ 1+, 1, 0.00048892
9313:50501 23261 (5493.6745.5493.5789.6213.7384.5493.5494)+ 1+, 0, 7.92e-06
9314:2125 10540 (5493.3731.5495.3633.5495.10937)+ 1+, 0, 0.00016192
9315:87786 89389 (5493.8268.5789.5495.6810.5495)+ 1+, 0, 0.00664692
9316:26068 52859 (5462.5493.5495.8721)+ 1+, 0, 8.92e-06
9317:8662 74655 (10338.18360.5635.10368.6810.8370)+ 1+, 0, 7.92e-06
9318:91134 35876 (16561.7721)+ 1+, 0, 6.92e-06
9319:26427 9558 (5495U14052U5493U4828U14296U2203)+ 1+, 1, 0.00442792
9320:17166 43350 ((5493)+).((10338)+).((4573)+).((491)+) 1+, 0, 0.00015192
9321:96785 94120 (16529.8931.5493.5002)+ 1+, 1, 0.00771892
9322:102049 23828 (6325U798)+ 1+, 1, 0.00149492
9323:97713 22297 ((13392)+).((6016)+).((15643)+).((7103)+) 1+, 0, 8.92e-06
9324:34544 51549 (5495U14521)+ 1+, 0, 7.92e-06
9325:59545 48178 (5493U18377)+ 1+, 0, 0.00012192
9326:165 6552 (7384.5495.13418.5493.5495.5493)+ 1+, 0, 0.00118392
9327:106984 35867 (7688U13342U17057U6016U6281U5493)+ 1+, 1, 0.00380292
9328:4650 38179 ((5493)+).((849)+).((13025)+).((7721)+).((16561)+).((17225)+) 1+, 0, 5.892e-05
9329:33397 53246 (5495.2449.1448.6274.5493.15115.2203.3288)+ 1+, 0, 0.00046492
9330:45652 99476 (17225U10753)+ 1+, 0, 0.00012392
9331:84887 86775 (13134.18855.5493.10561.5493.5495.5789.12442)+ 1+, 0, 7.92e-06
9332:55181 14996 ((5493)+).((6212)+).((5493)+).((2449)+).((5493)+).((10042)+).((9979)+).((479)+) 1+, 0, 8.392e-05
9333:65181 70632 (7721.5493.5495.5493.5495.15224.5625.5493)+ 1+, 0, 0.00060292
9334:90816 11130 (5495U5493)+ 1+, 1, 0.00150592
9335:30147 66462 (5495.5493.17718.5493.5495.7721)+ 1+, 1, 0.00898092
9336:48330 69410 (5493U14296)+ 1+, 0, 0.00838392
9337:82436 33190 (1090U16448U5493U7573U13913U6318U6281U5495)+ 1+, 0, 0.00034292
9338:76810 74738 (17319U17270U5493U8526U5495U7382)+ 1+, 1, 0.00082092
9339:94910 44590 (7688U5495U9928U5493U7712U425U7721U5635)+ 1+, 1, 0.00224392
9340:9530 32373 (5493U2393U6016U2449U13134U1675U18709U7721)+ 1+, 1, 0.00240192
9341:90263 2587 (6016.9469.5493.1643.8765.5493.1593.5789)+ 1+, 0, 2.892e-05
9342:69777 28498 (608U5495)+ 1+, 0, 9.292e-05
9343:774 34921 ((6212)+).((5493)+).((13598)+).((13025)+).((10668)+).((5625)+).((16317)+).((2006)+) 1+, 0, 9.192e-05
9344:72613 65294 (5493U2006U18855U13025U798U6298)+ 1+, 0, 7.92e-06
9345:99779 66554 ((6318)+).((5493)+).((5495)+).((10338)+) 1+, 0, 7.92e-06
9346:102515 33782 (5495U5493U6168U12442U3231U6318)+ 1+, 1, 0.00122192
9347:68978 31322 (18709U5493U7721U5495)+ 1+, 1, 0.00164792
9348:37271 53893 ((6327)+).((5495)+).((15643)+).((7573)+).((5495)+).((13025)+).((6168)+).((5493)+) 1+, 0, 8.92e-06
9349:16880 53691 ((7721)+).((7573)+).((5493)+).((2006)+).((2644)+).((7721)+) 1+, 0, 7.92e-06
9350:40632 25116 (1448U5493U425U15308U3898U2410)+ 1+, 0, 7.92e-06
9351:39169 31084 (7721U14052U5493U1643U16448U15561U1090U16716)+ 1+, 1, 0.00221492
9352:56362 32645 (3283.17225)+ 1+, 0, 0.00060392
9353:102079 50108 (6281.17248)+ 1+, 0, 3.992e-05
9354:41594 91699 (6745U13598)+ 1+, 0, 0.00095192
9355:90957 17346 ((15027)+).((2393)+).((5495)+).((5493)+).((5495)+).((5493)+).((3961)+).((6318)+) 1+, 0, 0.00019692
9356:17405 42915 (5493.14052.5493.5495.1643.6016.7384.10753)+ 1+, 0, 2.592e-05
9357:15462 100873 ((6327)+).((5493)+) 1+, 0, 7.92e-06
9358:100298 17414 (5002.15643.6327.5493)+ 1+, 0, 0.00025992
9359:105933 60770 ((6274)+).((2449)+).((5493)+).((7721)+).((6327)+).((5493)+).((17338)+).((8361)+) 1+, 0, 0.00020892
9360:32617 91060 (6318U13913U214U2449)+ 1+, 0, 0.00024992
9361:101830 19261 ((7384)+).((5495)+).((5493)+).((14296)+) 1+, 0, 0.00037592
9362:39368 69509 (923U16448U5493U10753)+ 1+, 1, 0.00235392
9363:44860 74465 ((6231)+).((5495)+) 1+, 0, 8.92e-06
9364:18236 19969 (798U5494)+ 1+, 0, 7.92e-06
9365:96528 106544 ((5493)+).((7573)+).((608)+).((7468)+).((3288)+).((6281)+).((5493)+).((6327)+) 1+, 0, 0.00978092
9366:2423 22947 (5493U8361U6274U5635)+ 1+, 0, 8.92e-06
9367:94653 66051 (6881.5495.5024.5493)+ 1+, 1, 0.00185892
9368:104878 89869 ((3283)+).((6274)+).((5493)+).((15115)+).((6325)+).((5495)+).((1357)+).((6281)+) 1+, 0, 0.00016192
9369:69364 157 (5781.17248)+ 1+, 0, 0.00030892
9370:20751 101904 (2006U7721U6168U5493)+ 1+, 1, 0.00126192
9371:49185 8589 (6267.5493)+ 1+, 0, 8.92e-06
9372:99578 90709 ((5189)+).((8931)+).((6274)+).((5495)+).((3633)+).((491)+) 1+, 0, 7.92e-06
9373:12222 26019 (4331.12006)+ 1+, 0, 3.292e-05
9374:98024 32758 (5493.10025.5495.9909.8747.5493.6318.5495)+ 1+, 0, 6.92e-06
9375:50324 6710 (5495U10140U13067U5493U6016U8931)+ 1+, 0, 7.92e-06
9376:76850 7537 (5781.5493.15561.4846)+ 1+, 0, 0.00060492
9377:70372 40532 (5493U3740U2887U6327U5997U14052U7688U2834)+ 1+, 1, 0.00113692
9378:93041 31113 (10208U6325)+ 1+, 0, 8.92e-06
9379:104143 89743 (10338.8370.6810.16812.18822.8905)+ 1+, 0, 0.00065992
9380:93815 79358 ((5493)+).((923)+).((12294)+).((5493)+) 1+, 0, 0.00925192
9381:13002 105875 (7468.5495)+ 1+, 1, 0.00116892
9382:68305 46015 (5493.2340.5495.18855.5495.6168)+ 1+, 1, 0.00509492
9383:75369 92100 (6241.5495.5493.13246.5189.18360.13067.6325)+ 1+, 0, 8.92e-06
9384:23773 83169 ((18377)+).((5493)+).((425)+).((479)+).((5493)+).((125)+) 1+, 0, 2.992e-05
9385:65991 53924 ((5493)+).((6212)+).((5493)+).((6016)+).((9441)+).((6281)+).((1643)+).((13246)+) 1+, 0, 3.692e-05
9386:49410 17280 (7468.6281.8262.5495)+ 1+, 1, 0.00035492
9387:102691 77442 (928U18855U16448U5493U7384U14052U6212U5559)+ 1+, 1, 0.00153392
9388:59858 77131 (5493.608.14052.10338.798.5493)+ 1+, 1, 0.00142692
9389:97506 26022 (6325U7721U6281U5495)+ 1+, 0, 8.92e-06
9390:54510 39831 ((5493)+).((8361)+).((7721)+).((5493)+).((17248)+).((5493)+) 1+, 0, 7.92e-06
9391:90932 98482 (3961U5493)+ 1+, 0, 6.392e-05
9392:29786 24955 ((6230)+).((3417)+).((5493)+).((2006)+) 1+, 0, 0.00011392
9393:11274 80875 ((17270)+).((5493)+).((12850)+).((10338)+).((14436)+).((849)+) 1+, 0, 7.992e-05
9394:69993 71412 (5493U12006U125U2203)+ 1+, 0, 7.92e-06
9395:52333 46341 (3898.5493.1643.8833)+ 1+, 0, 0.00061692
9396:53801 103275 (5493U7721U14052U3283)+ 1+, 1, 0.00124592
9397:69781 98366 (5473.4833)+ 1+, 0, 5.592e-05
9398:30243 103811 (1174U10366U6318U16200U6047U18360U5997U6241)+ 1+, 0, 8.92e-06
9399:40697 31338 ((3633)+).((10338)+).((12850)+).((4816)+).((5494)+).((17718)+).((5493)+).((8526)+) 1+, 0, 7.092e-05
9400:99918 1784 ((18360)+).((7468)+).((14456)+).((5494)+).((9925)+).((8945)+).((14296)+).((5002)+) 1+, 0, 7.92e-06
9401:14304 100627 (5493.13342.3740.7721.6267.11955.6274.5495)+ 1+, 1, 0.00523892
9402:48836 77910 (15069U6168U10168U5189)+ 1+, 0, 0.00029492
9403:19286 6132 (5493.7721.7712.2340.5493.6536.5493.6228)+ 1+, 0, 0.00011592
9404:30809 85736 (798.10168)+ 1+, 0, 7.92e-06
9405:534 37802 (9925.5635.5493.6281)+ 1+, 0, 4.792e-05
9406:57544 54674 (6047U5493U13342U4833U13067U12442U650U17362)+ 1+, 1, 0.00173792
9407:2472 8399 ((16561)+).((5493)+) 1+, 0, 0.00014292
9408:40973 76568 ((13598)+).((482)+) 1+, 0, 3.792e-05
9409:66183 3703 (6212U5495)+ 1+, 0, 6.192e-05
9410:83644 20792 ((13920)+).((15115)+).((5493)+).((15902)+) 1+, 0, 0.00027992
9411:68930 35610 (8510U16757U8268U5493U6168U9030U6212U5899)+ 1+, 1, 0.00174292
9412:13443 33677 (6327.9333.5493.5781)+ 1+, 0, 8.92e-06
9413:88118 106079 (5473U5493U7721U6281)+ 1+, 0, 7.92e-06
9414:62926 107595 (5493U5189U5781U17338U6318U6745U8268U7468)+ 1+, 1, 0.00396692
9415:23014 97938 (9928.17248)+ 1+, 0, 0.00015192
9416:82411 12867 (7721U3961U8932U849)+ 1+, 0, 0.00071392
9417:102730 93267 ((5493)+).((764)+).((5493)+).((7468)+).((5495)+).((16166)+) 1+, 0, 6.692e-05
9418:26796 41694 ((5495)+).((2449)+).((5493)+).((8268)+) 1+, 1, 0.0107879
9419:11033 107525 ((5493)+).((6212)+).((5493)+).((6016)+).((6911)+).((5493)+).((618)+).((5493)+) 1+, 0, 0.00981592
9420:79498 55227 ((6212)+).((13246)+).((2006)+).((13536)+) 1+, 0, 0.0103749
9421:38016 35234 ((16448)+).((5495)+).((3898)+).((5493)+).((15310)+).((6318)+) 1+, 0, 0.00028892
9422:35609 100234 (8262.5493)+ 1+, 0, 0.00011692
9423:85653 95485 (6745.5493)+ 1+, 0, 0.00018592
9424:49622 48268 (4846U5493U16448U10668)+ 1+, 0, 0.00013892
9425:61156 29314 (5493U5189U3898U5495U6016U2458)+ 1+, 1, 0.00146992
9426:3289 54175 (3740U5781)+ 1+, 0, 7.92e-06
9427:27215 2651 (5495U6274U2644U5493)+ 1+, 1, 0.00138092
9428:97805 52476 (17362U17225)+ 1+, 0, 0.00019892
9429:45960 56536 ((6168)+).((6298)+).((7445)+).((5493)+).((6281)+).((5493)+) 1+, 0, 0.0230119
9430:85331 5563 (5493.5495.10025.6274.4331.1643)+ 1+, 0, 8.92e-06
9431:73212 89459 (5493.15310.5495.5493.5495.5635.13025.5635)+ 1+, 0, 7.492e-05
9432:30789 435 (7721.5493)+ 1+, 1, 0.00203592
9433:45826 89907 (1899U5493U10338U17248)+ 1+, 1, 0.00201292
9434:50983 11587 (7468U5495U13725U9333U13067U16166)+ 1+, 0, 7.92e-06
9435:53207 63724 ((13067)+).((17225)+).((5002)+).((5493)+) 1+, 1, 0.00325792
9436:44548 103571 (7384U16448U12479U5495)+ 1+, 0, 7.92e-06
9437:4219 48483 ((5493)+).((8526)+).((5493)+).((4573)+) 1+, 0, 0.00029792
9438:106064 72107 ((6212)+).((12000)+).((6281)+).((13067)+).((5493)+).((6212)+) 1+, 0, 8.92e-06
9439:45668 25110 (5493U10140U17362U2449U1448U798U6318U8268)+ 1+, 1, 0.00486892
9440:23356 37362 (5493.18377.13598.6281)+ 1+, 0, 9.92e-06
9441:3846 19716 (5495U15561U6318U5493U5473U6281U17490U14397)+ 1+, 1, 0.00995392
9442:101995 5843 (5635U5493)+ 1+, 1, 0.00040792
9443:28386 65826 ((5473)+).((7721)+).((5493)+).((7721)+).((17362)+).((5493)+).((482)+).((2410)+) 1+, 0, 0.00023292
9444:84330 76587 (13342U6881)+ 1+, 0, 7.692e-05
9445:78055 66379 (5247.7573)+ 1+, 0, 0.00105992
9446:68920 16046 (13392U5493)+ 1+, 1, 0.00164992
9447:24701 44671 (2410.6213.2887.5493.125.7721)+ 1+, 0, 7.92e-06
9448:92348 96226 (12000.7468.11776.5493.13067.5495)+ 1+, 0, 0.00102192
9449:104722 99098 (5493U5495U6016U10368U7712U15902U10175U6881)+ 1+, 1, 0.00139792
9450:10348 92159 ((18298)+).((2297)+).((5493)+).((6318)+).((5493)+).((6281)+) 1+, 0, 0.00023192
9451:31495 101572 (10668U5493U14052U5495U2887U13936U14521U17225)+ 1+, 0, 0.00030292
9452:67200 68800 ((6274)+).((10366)+).((8361)+).((1643)+).((5493)+).((2449)+) 1+, 0, 0.00023992
9453:93902 85843 (3417.798.5493.17057.2449.14052.6274.5495)+ 1+, 0, 0.00070292
9454:92646 97081 ((1448)+).((9690)+).((5493)+).((5189)+).((608)+).((5493)+) 1+, 0, 0.00016792
9455:24352 27988 (15310U5493U1891U8721U13598U5495)+ 1+, 1, 0.00124192
9456:23690 94511 ((15308)+).((15561)+).((479)+).((5493)+).((7721)+).((6231)+) 1+, 0, 5.692e-05
9457:104714 76650 (14052.5493.2449.650)+ 1+, 0, 3.992e-05
9458:71573 86176 (2297.17248.5635.5495.14103.1593.3961.5495)+ 1+, 0, 7.92e-06
9459:11480 72093 ((3282)+).((447)+).((7384)+).((5493)+).((7721)+).((5493)+) 1+, 0, 0.00011292
9460:72882 42016 ((7721)+).((5493)+).((6230)+).((3417)+).((5495)+).((5493)+) 1+, 0, 0.0135039
9461:1483 38162 (8931.6228)+ 1+, 0, 1.092e-05
9462:40535 32106 (8931U17270)+ 1+, 0, 0.00025392
9463:20271 36010 (8370.7468)+ 1+, 0, 8.92e-06
9464:86770 37110 (8931U5493U5495U6327U6281U6168)+ 1+, 0, 8.92e-06
9465:42074 3354 (3118.2393.5493.17319.5493.4816)+ 1+, 0, 0.00016792
9466:88332 37880 (5495.2150.5495.5493)+ 1+, 0, 0.00014692
9467:36092 86317 (9570U7721U17319U5473)+ 1+, 0, 0.00031792
9468:43323 12975 (5493U10561)+ 1+, 0, 9.92e-06
9469:93796 28917 ((10338)+).((3025)+) 1+, 0, 4.992e-05
9470:98873 61903 ((5495)+).((5493)+) 1+, 0, 0.00013592
9471:11368 18928 (5493.13536.4331.1643)+ 1+, 0, 8.92e-06
9472:100343 44590 ((5493)+).((9469)+) 1+, 1, 0.00315192
9473:20548 57217 ((608)+).((5493)+).((16812)+).((16448)+).((13134)+).((5495)+).((5493)+).((5495)+) 1+, 0, 0.00011792
9474:94712 36090 (4573.2297.3288.9469)+ 1+, 0, 9.92e-06
9475:12858 71599 (2297U7721U5493U6267U1643U5495)+ 1+, 1, 0.00319692
9476:95435 41409 (5494.2644.10338.5493)+ 1+, 0, 0.00156792
9477:79161 73446 (15902U5493U17248U798U479U2449U5495U10668)+ 1+, 1, 0.00061592
9478:81033 68124 ((5473)+).((5493)+).((6281)+).((5493)+) 1+, 1, 0.00918392
9479:1509 78983 (5493.6325)+ 1+, 0, 1.092e-05
9480:52265 62068 ((5493)+).((5635)+).((5495)+).((2449)+).((3417)+).((5493)+) 1+, 0, 0.0108569
9481:60941 58943 (13225U5493U6016U10753U13920U4816)+ 1+, 0, 9.92e-06
9482:39261 56208 (5493.3417)+ 1+, 0, 0.00038392
9483:4676 66643 (15102U15299U11776U6536U13067U5493)+ 1+, 0, 8.92e-06
9484:25360 69240 (12442.7721.2449.5997.10937.5495)+ 1+, 1, 0.00159792
9485:83605 26336 (16200U8931U5493U6327U18709U3288)+ 1+, 1, 0.00127492
9486:13038 27243 ((5493)+).((6745)+).((5493)+).((10168)+).((447)+).((2340)+) 1+, 0, 5.892e-05
9487:78370 49308 (16200U16716U10338U5495U5493U5997)+ 1+, 0, 8.92e-06
9488:28346 7234 ((6997)+).((5493)+) 1+, 0, 0.00034392
9489:75669 23947 ((3633)+).((5493)+) 1+, 0, 7.92e-06
9490:3756 78444 (5495U7721U16448U5493)+ 1+, 1, 0.00303992
9491:62709 57249 (10338U10042U125U1593U18377U1643)+ 1+, 0, 0.00033592
9492:87870 53855 (14456U6016U650U5493)+ 1+, 1, 0.00447092
9493:39156 41952 ((5495)+).((5493)+).((16716)+).((5495)+) 1+, 0, 8.292e-05
9494:37802 49917 ((5493)+).((5495)+).((5493)+).((17225)+) 1+, 0, 0.00014892
9495:11119 17532 ((9925)+).((5495)+).((214)+).((18855)+) 1+, 0, 0.00020092
9496:46792 80507 ((15224)+).((12553)+).((5493)+).((15902)+) 1+, 0, 0.00044692
9497:47576 74472 (6213.13225.8757.7573.5495.5493)+ 1+, 0, 0.00054292
9498:54880 93570 (5495.6016)+ 1+, 0, 9.92e-06
9499:11262 45138 (7403.5493.11266.6281)+ 1+, 0, 8.92e-06
9500:64680 26602 (5493.764.5493.7468.5493.2449)+ 1+, 0, 8.192e-05
9501:76185 69796 (5495.5493.6281.6016.5625.618.5002.5493)+ 1+, 0, 0.00021892
9502:64599 84316 (5495.5493.2644.13622.16812.5493)+ 1+, 0, 0.00022892
9503:40519 30598 (5493.5495.5493.17248.6274.13225.15224.6274)+ 1+, 1, 0.00801392
9504:16138 73123 (482.16448)+ 1+, 0, 9.92e-06
9505:297 54066 (15310.8268.10338.6212.5495.16448)+ 1+, 0, 5.092e-05
9506:67145 67667 ((928)+).((5493)+).((7468)+).((5493)+) 1+, 0, 0.00035692
9507:42257 103932 (18855U3898)+ 1+, 0, 9.92e-06
9508:70764 6998 (15902.10753)+ 1+, 0, 8.92e-06
9509:77176 653 (8833U5493U8747U5002U6298U11266)+ 1+, 0, 7.92e-06
9510:50595 62596 ((1448)+).((5493)+) 1+, 0, 2.092e-05
9511:18321 9790 (14052U5493U4816U8945)+ 1+, 1, 0.00122292
9512:27495 79295 ((731)+).((5495)+) 1+, 0, 0.00017592
9513:64296 83569 ((5493)+).((6241)+).((5495)+).((2006)+).((5495)+).((13852)+).((15115)+).((6318)+) 1+, 0, 0.0184699
9514:103046 15761 (5493.7721.8747.7573.7721.7468.5493.5495)+ 1+, 1, 0.00286692
9515:37991 81756 ((10338)+).((5493)+).((17248)+).((5462)+).((6327)+).((6325)+).((5493)+).((5494)+) 1+, 0, 9.92e-06
9516:55319 17540 ((5493)+).((9030)+).((5493)+).((731)+).((6230)+).((5493)+) 1+, 0, 0.00881292
9517:8561 30296 (17718.5495.18360.7721)+ 1+, 0, 0.00013292
9518:32614 84190 ((5493)+).((8268)+).((8931)+).((18855)+) 1+, 1, 0.00212092
9519:69307 87011 (12850.5493)+ 1+, 0, 0.00024192
9520:51348 54562 ((18855)+).((6212)+).((18855)+).((15643)+).((13598)+).((5493)+) 1+, 0, 0.00125292
9521:63102 35837 (5781.13342.9333.764)+ 1+, 0, 7.192e-05
9522:98699 20324 ((5493)+).((7721)+).((8765)+).((15115)+).((5495)+).((15069)+).((13025)+).((5495)+) 1+, 0, 0.0154549
9523:17002 99260 (17248.731.6318.5493.15027.5493)+ 1+, 1, 0.0106219
9524:100101 54988 (15115U5493U5781U18360)+ 1+, 1, 0.00094892
9525:9836 11026 ((5493)+).((16757)+).((5493)+).((5495)+) 1+, 0, 8.92e-06
9526:78889 24301 ((3288)+).((7721)+).((11431)+).((5495)+).((3231)+).((6281)+).((3740)+).((2644)+) 1+, 0, 8.92e-06
9527:26836 20507 (5493U7721U13797U2393U17248U9469U13598U5495)+ 1+, 1, 0.00191092
9528:19718 26455 (5493.6016.7721.1417)+ 1+, 0, 0.00038092
9529:22166 25286 ((5495)+).((5493)+).((14397)+).((1043)+).((5495)+).((6241)+) 1+, 0, 0.00910792
9530:43371 14378 (618.7721.5493.16200)+ 1+, 0, 8.92e-06
9531:83777 23934 (5493.12553.6230.3288.2203.5493)+ 1+, 0, 0.00683492
9532:54098 5161 (9984.5493.9570.14052)+ 1+, 0, 0.00072492
9533:39491 44904 (5495U8931)+ 1+, 0, 7.92e-06
9534:77225 90693 ((3633)+).((5493)+).((8268)+).((704)+).((6881)+).((5495)+) 1+, 0, 6.92e-06
9535:6651 81083 (2644.5493.10338.13025.608.6212)+ 1+, 0, 7.292e-05
9536:106371 53385 (7721U5495U17490U5493)+ 1+, 1, 0.00268592
9537:101790 81970 ((5495)+).((3898)+).((6318)+).((15115)+).((5493)+).((3118)+) 1+, 0, 8.92e-06
9538:77958 3212 (5493.6212.5493.5495)+ 1+, 1, 0.00037892
9539:5803 95730 ((13067)+).((2449)+) 1+, 0, 0.00057192
9540:22726 36264 ((5493)+).((608)+) 1+, 0, 0.00012292
9541:64624 97657 ((13936)+).((5493)+) 1+, 1, 0.00164792
9542:60790 40543 ((4888)+).((5493)+).((5789)+).((5493)+) 1+, 0, 0.00010192
9543:94045 49664 (5495U5493)+ 1+, 0, 7.792e-05
9544:106709 35076 ((6281)+).((13067)+).((6318)+).((10272)+).((6274)+).((15308)+).((7721)+).((5495)+) 1+, 0, 0.0237849
9545:63443 106249 (5495U5494U5493U7445U6212U8510)+ 1+, 1, 0.0128429
9546:74353 13887 ((5495)+).((5024)+) 1+, 0, 2.792e-05
9547:54309 20020 ((2393)+).((8744)+).((14436)+).((13598)+).((5493)+).((923)+) 1+, 0, 8.92e-06
9548:19283 22448 ((5493)+).((12553)+).((5493)+).((13392)+) 1+, 0, 4.792e-05
9549:80780 26432 ((17903)+).((3633)+).((15299)+).((5493)+).((6325)+).((18855)+) 1+, 1, 0.0262869
9550:56213 27423 ((6327)+).((1643)+) 1+, 0, 6.292e-05
9551:83990 26269 ((6212)+).((5495)+).((7721)+).((5493)+).((8262)+).((5493)+) 1+, 0, 7.92e-06
9552:29965 1886 ((17248)+).((5493)+).((5495)+).((2006)+).((5493)+).((6810)+).((7757)+).((5493)+) 1+, 0, 7.92e-06
9553:25908 79592 (1174U5493U5495U14052U12997U16317)+ 1+, 0, 6.92e-06
9554:38680 80583 (5493.1090.10338.2444.5493.5495)+ 1+, 1, 0.00467492
9555:38967 3186 (5493.5495.10175.2449.7384.5493.6274.5495)+ 1+, 1, 0.00407492
9556:53462 70898 (8931U15224U5495U5493U13067U3025)+ 1+, 1, 0.00226392
